school_name,school_id,all_subjects,latitude,longitude
Casispalan ES,109201,130.54,14.06967473,122.4965091
Del Rosario ES,109202,98.58,14.01968,122.40507
F.Y. Salumbides ES,109203,111.18,13.95447813,122.4317038
Katimo ES,109204,144.38,13.93777561,122.4493336
Kinatakutan ES,109205,138.04,13.95412504,122.474037
Landing ES,109206,146.67,14.022718,122.566385
Laurel ES,109207,144.24,13.95002121,122.5015352
Mabaang ES,109208,62.19,13.741593,122.515883
Magsaysay ES,109209,138.98,13.96625861,122.5305478
Mahinta ES,109211,156.5,13.72668,122.28402
Manato ES,109212,142.49,13.997785,122.589191
Mansilay ES,109213,146.91,14.001201,122.591255
Mapulot ES,109214,85.36,14.035628,122.588936
Munting Parang ES,109215,97.58,13.70409,122.24067
Payapa ES,109216,118.06,13.992726,122.568131
Rizal ES,109217,75.42,13.96030141,122.5434493
Sabang ES,109218,150.41,13.955191,122.529841
San Diego ES,109219,142.54,14.014813,122.475973
San Francisco ES,109220,74.94,13.9975995,122.5053745
San Isidro ES,109221,128.61,14.01072899,122.4856184
San Roque ES,109222,81.75,13.98170452,122.4332116
San Vicente ES,109223,77.64,14.007129,122.523331
Sta. Cecilia ES,109224,98.9,13.96678998,122.5354173
Sta. Monica ES,109225,154.73,14.027698,122.453896
Sto. Niño ES,109226,153.0,14.00912,122.436126
Sto. Tomas ES,109227,148.82,14.033636,122.53869
Tabason ES,109228,150.81,14.03851502,122.5119033
Tagkawayan CES,109229,140.5,13.96712461,122.5361808
Tunton ES,109230,73.35,14.002433,122.609333
Anastacia ES,109263,125.84,13.96222515,121.3516009
Aquino ES,109264,127.08,13.96736855,121.2784946
Ayusan ES,109265,97.13,13.94667453,121.3045898
Behia ES,109266,103.0,13.89563435,121.3335255
Bukal ES,109267,106.29,13.9215711,121.2834567
Bula ES,109268,78.77,13.92440881,121.308656
Bulakin ES,109269,125.57,13.98377668,121.3440692
Cabatang ES,109270,102.55,13.973051,121.379474
Cabay ES,109271,88.56,13.880267,121.375368
Del Rosario ES,109273,107.65,13.858164,121.392574
Doña CH Umali ES,109274,95.35,13.979079,121.326957
Hilirang Buli ES,109275,125.96,13.96039006,121.3984752
Lagalag ES,109276,103.99,13.9430341,121.3692703
Lalig ES,109277,86.94,13.9794261,121.326957
Lusacan ES,109278,106.17,13.953804,121.342914
Paiisa ES,109279,90.25,13.929027,121.356804
Palagaran ES,109280,85.9,13.943426,121.347722
San Agustin ES,109281,88.94,13.94362623,121.3177809
San Francisco ES,109282,143.11,13.88584939,121.3514829
San Isidro ES,109283,75.82,13.951995,121.345924
San Jose ES,109284,109.61,13.91727801,121.3345179
San Juan ES,109285,135.64,13.88819543,121.3687804
San Pedro ES,109286,99.12,13.97111111,121.3013889
Tagbakin ES,109287,83.23,13.90671,121.370293
Talisay ES,109288,107.26,13.94407398,121.366801
Tamisian ES,109289,83.26,13.93861767,121.3004297
Tiaong East ES,109290,88.36,13.960704,121.3257301
Almacen ES,109291,99.64,13.86638349,121.9953904
Beredo ES,109292,139.06,13.84011734,122.0378406
Bonifacio ES,109293,125.11,13.883199,122.014211
Cabulihan ES,109295,132.43,13.81886129,122.0187048
Caigdal ES,109296,159.68,13.83421088,122.0281754
Kalilayan ES,109297,117.32,13.85795462,121.9548081
Mabini ES,109298,131.38,13.85438586,122.033995
Muliguin ES,109299,148.68,13.83222198,122.0024986
Panaon ES,109300,83.29,13.87855318,121.9825228
Poctol ES,109301,118.38,13.88418884,122.0039201
Punta ES,109302,109.7,13.80458061,121.9891101
Rizal ES,109303,100.57,13.882017,122.010177
San Roque ES,109304,143.64,13.81533397,122.0368478
Santayana ES,109305,138.84,13.84222905,121.9781328
Unisan CES,109306,125.23,13.83905586,121.9775091
Bagong Silang ES,165001,103.55,13.774883,122.438564
New Little Baguio ES,165003,70.23,14.68994364,121.5684307
Angono ES,109307,138.62,14.52958749,121.1549615
Bilibiran ES,109308,136.34,14.499248,121.173385
Doña Justa Guido ES,109310,158.43,14.53263473,121.1615359
Doña Nieves Songco MES,109311,104.05,14.54755126,121.1896428
Joaquin Guido ES,109313,152.02,14.52979026,121.1536797
Mabuhay Homes 2000 ES,109314,108.23,14.50694444,121.1938889
San Vicente ES,109315,169.39,14.52303257,121.1466687
Sitio Mata ES,109316,88.17,14.540769,121.196016
Tagpos ES,109317,115.16,14.50777778,121.1688889
Tayuman ES,109318,152.81,14.51694444,121.1597222
Abuyod ES,109344,100.81,14.58421791,121.2297933
Pantay ES,109346,99.43,14.548234,121.221123
Prinza ES,109355,91.44,14.53615053,121.2170929
Quiterio San Jose ES,109356,109.66,14.56330029,121.2066935
Teresa ES,109362,99.24,14.55842997,121.2137274
Binangonan ES,109364,104.43,14.46916667,121.1933333
Calumpang ES,109365,107.66,14.4775,121.1886111
Casimiro A. Ynares Sr. ES,109366,148.35,14.48086425,121.2126796
Darangan ES,109367,109.96,14.49083333,121.1847222
Libis ES,109368,172.93,14.46527778,121.1886111
Macamot ES,109369,162.27,14.48627476,121.197187
Mahabang Parang ES,109370,154.62,14.468594,121.207841
Pilapila ES,109371,102.9,14.44805556,121.2077778
Tatala ES,109372,176.43,14.48289711,121.2050407
Bombong ES,109375,130.19,14.39277778,121.2227778
Buhangin ES,109376,146.0,14.3625,121.2216667
Ithan ES,109378,135.33,14.43138889,121.2144444
Janosa ES,109379,143.47,14.352542,121.219301
Kalinawan ES,109380,147.84,14.42638889,121.2108333
Kaytome-Gulod ES,109381,118.78,14.307722,121.23253
Kinagatan ES,109383,145.45,14.38527778,121.2230556
Limbon Limbon ES,109384,149.24,14.44111111,121.2055556
Lunsad ES,109385,96.56,14.46194444,121.1952778
Malakaban ES,109386,116.63,14.331455,121.223079
Pinagdilawan ES,109387,155.37,14.327202,121.225655
Pipindan ES,109388,154.5,14.41694444,121.2161111
Sapang ES,109389,104.4,14.338485,121.219388
Tabon ES,109390,137.04,14.30872,121.232789
Talim ES,109391,126.98,14.295956,121.238835
Arinda ES,109392,89.56,14.53975278,121.1110611
Balanti ES,109393,94.5,14.63616896,121.1085296
Balanti  Unit I ES,109394,97.45,14.63517695,121.118741
Cainta ES,109396,96.43,14.57555556,121.1172222
Exodus ES,109397,102.62,14.55482668,121.1168845
Francisco P Felix ES,109398,100.85,14.57409167,121.1105917
Halang ES,109400,130.44,14.61399722,121.1276361
Janssenville ES,109401,121.36,14.58471667,121.13655
Kabisig ES,109402,91.54,14.569958,121.106468
Karangalan ES,109403,106.19,14.609496,121.106149
Marick ES,109404,121.3,14.58331834,121.1112727
St. Anthony ES,109406,105.71,14.57805556,121.1288889
St. Gregory ES,109407,116.19,14.62679167,121.1084472
San Francisco ES,109408,130.08,14.564974,121.1101
San Juan ES,109409,140.98,14.57694444,121.1213889
San Juan Unit I ES,109410,126.16,14.57553103,121.1257714
St. Joseph ES,109411,120.05,14.5913803,121.1061198
Dalig ES,109412,88.98,14.480584,121.23426
Looc ES,109416,116.96,14.47942456,121.2240514
Mariano C San Juan ES,109417,95.41,14.48573947,121.226988
Navotas ES,109418,173.69,14.41725362,121.2251493
Patunhay-Calahan ES,109419,162.62,14.49231,121.235762
Sampad ES,109420,148.35,14.486417,121.228868
Subay ES,109421,132.25,14.40468844,121.2274825
Tadlak ES,109422,114.14,14.47508035,121.2192719
Ticulio ES,109423,154.19,14.42340908,121.2217502
Tuna-Balibago ES,109424,150.49,14.32943772,121.2408185
Baras ES,109425,104.8,14.52129466,121.2677949
Malalim ES,109427,92.62,14.553669,121.286021
Bombongan ES,109428,131.62,14.50597886,121.2198139
Calero-Lanang ES,109433,130.73,14.52727518,121.2497953
Caniogan ES,109434,96.52,14.52133349,121.2521945
Lagundi ES,109435,154.79,14.52753262,121.2546155
Maybancal ES,109436,107.68,14.52502003,121.2423451
Talaga ES,109437,79.88,14.561721,121.238043
Painaan ES,109438,124.48,14.622388,121.262494
Pinugay ES,109439,128.31,14.557947,121.281537
Pulong Kumanoy ES,109440,98.16,14.53816541,121.2506733
San Guillermo ES,109442,104.2,14.52326998,121.2131495
Santiago ES,109443,120.02,14.521262,121.262262
Tomas Claudio MES,109444,126.0,14.51782,121.2382524
Bagumbong ES,109445,167.94,14.342969,121.376926
Bayugo ES,109446,152.1,14.32617846,121.3070014
Bugarin ES,109447,150.8,14.45548865,121.3694821
Halayhayin ES,109448,176.96,14.4640499,121.3256499
Jalajala ES,109449,115.62,14.35388889,121.3247222
Lubo ES,109450,126.39,14.33106,121.351887
Malaya ES,109451,120.22,14.399702,121.339154
Matagbak ES,109452,144.3,14.4813,121.32598
Niogan ES,109453,177.93,14.40722222,121.3413889
Pagkalinawan ES,109454,139.0,14.315717,121.338841
Palaypalay ES,109455,144.64,14.296893,121.323083
Virgilio B. Melendres MES,109457,156.21,14.482176,121.305576
Punta ES,109458,149.55,14.294715,121.306122
Quisao ES,109459,155.39,14.43638889,121.3355556
Sipsipin ES,109460,144.3,14.37194444,121.3319444
Amityville ES,109461,104.5,14.74565087,121.1293383
Burgos ES,109462,108.46,14.7193924,121.1392324
Casili ES,109464,96.4,14.708693,121.198189
Catmon ES,109465,138.76,14.74199157,121.168626
Eulogio Rodriguez Jr. ES,109466,116.25,14.73249261,121.1441083
Geronimo ES,109467,127.1,14.73246829,121.149403
Iñigan ES,109468,161.71,14.721884,121.196732
Kasiglahan Village ES,109469,91.03,14.74808328,121.1417448
Macabud ES,109470,139.31,14.79644592,121.139486
Manggahan ES,109471,100.08,14.72326436,121.1430269
Mascap ES,109472,103.63,14.76314116,121.1830377
Puray ES,109474,149.88,14.771648,121.205286
Macaingalan ES,109475,153.31,14.760045,121.20093
Rodriguez Heights ES,109476,115.38,14.74672865,121.1236702
San Isidro ES,109477,110.89,14.76162818,121.1582997
San Jose ES,109478,86.29,14.7300984,121.1347144
San Rafael ES,109479,100.84,14.73202977,121.1583644
Ampid ES,109481,108.87,14.67775001,121.1168153
Banaba ES,109482,118.36,14.67261535,121.1127773
Doña Pepeng ES,109485,96.83,14.6758701,121.1097918
Dulongbayan ES,109486,89.02,14.70019203,121.12253
Guitnangbayan ES,109487,94.86,14.69494834,121.1207835
Gulod Malaya ES,109488,95.09,14.67355747,121.133349
Justice Vicente Santiago ES,109489,108.74,14.68686967,121.1145891
Malanday ES,109491,102.59,14.70456996,121.1251846
Maly ES,109492,94.97,14.7083754,121.1314313
Pintong Bukawe ES,109493,93.4,14.675695,121.205211
San Mateo ES,109494,104.84,14.69641106,121.1160204
Silangan ES,109495,102.29,14.6573877,121.1509025
Sto. Niño ES,109496,103.75,14.6692959,121.1346053
Aguho ES,109497,129.86,14.534014,121.382305
Alas-Asin ES,109498,123.45,14.581591,121.420644
Balimbing ES,109499,148.48,14.53392911,121.3374241
Bitik ES,109500,79.8,14.591097,121.299428
Camp Mateo Capinpin ES,109501,162.77,14.537294,121.364166
Cayabu ES,109502,160.95,14.66134295,121.343225
Cuyambay ES,109503,127.93,15.000919,120.778442
Don Domingo Capistrano MES,109504,150.94,14.49772042,121.2892534
Daraetan ES,109505,145.84,14.6049597,121.4282799
Ilaya ES,109506,95.67,14.50324248,121.2895497
Laiban ES,109507,148.51,14.61941634,121.3892145
Marciana P. Catolos MES,109508,152.0,14.49775898,121.2809409
Lorenzo A. Ramos ES,109509,149.65,14.51040406,121.2911655
Madilay-dilay ES,109510,67.64,14.56797347,121.4211091
Magata - Manggahan ES,109511,130.82,14.62678064,121.4161675
Mamuyao ES,109512,123.47,14.668733,121.362049
Manhain ES,109513,143.68,14.528468,121.297089
Nayon ES,109514,124.07,14.72308973,121.3414998
Patricio Jarin MES,109515,136.89,14.49534357,121.2798741
Pantay Pinugay ES,109516,125.87,14.569555,121.299483
Pinagsabiran ES,109517,90.24,14.55226763,121.40585
Rawang ES,109518,122.71,14.546118,121.316032
Simeon R. Bendaña Sr. MES,109519,91.72,14.50037702,121.2844902
Sampaloc ES,109520,129.81,14.5448248,121.3659232
San Andres ES,109521,124.2,14.63211995,121.3459821
Sta. Ines ES,109522,123.22,14.631123,121.414704
Tablon ES,109523,145.94,14.64934159,121.3575525
Tanay Ville ES,109525,118.07,14.51890256,121.2876143
Tinucan ES,109526,124.83,14.678987,121.333889
Wawa ES,109527,97.32,14.4928463,121.284986
Felix M San Victores ES,109528,117.51,14.5729175,121.1314385
Hapay na Mangga ES,109529,98.09,14.569552,121.161735
San Isidro ES,109530,107.9,14.57175209,121.1255754
Sitio Simona ES,109531,171.79,14.58128697,121.136799
Sitio Tapayan ES,109532,109.69,14.5369762,121.1094828
Sta. Ana ES,109533,99.33,14.56608022,121.1274504
Taytay ES,109535,122.34,14.5721978,121.1370589
Bagong Pag-asa ES,109537,127.84,14.54441556,121.1204207
Dolores ES,109538,118.29,14.56917876,121.1342538
Kapalaran ES,109539,115.6,14.56151624,121.140082
Muzon ES,109540,145.23,14.54323234,121.1439926
Rosario Ocampo ES,109541,136.03,14.5629669,121.1326635
San Francisco ES,109542,112.1,14.54632548,121.1473502
San Juan ES,109543,97.32,14.54372582,121.125423
Yapak ES,136916,79.5,14.5276,121.255
Timoteo A. Reyes Sr MES,136917,132.54,14.51036995,121.2413712
San Roque ES,136918,118.5,14.620485,121.294179
Tagumpay ES,165502,114.84,14.74577798,121.1312858
Hulo ES,165503,88.35,14.4924747,121.3189441
Patiis ES,165504,89.37,14.697326,121.143803
Cresdaville ES,165506,153.06,14.545904,121.139626
Ambray ES,109749,147.97,14.06503,121.320112
Guadalupe ES,109750,150.21,14.064194,121.320127
Col. Lauro Dizon ES,109751,136.63,14.06307,121.322094
San Anton ES,109753,159.33,14.066401,121.324154
San Gabriel ES,109754,154.02,14.05111111,121.3113889
San Miguel ES,109755,121.32,14.049915,121.305786
Soledad ES,109756,177.12,14.0420074,121.3147984
Sta. Maria ES,109757,137.38,14.028349,121.312309
Sto. Rosario ES,109758,140.26,14.00018841,121.3083751
Dapdapan ES,109759,148.46,14.070647,121.332809
Magcaseville ES,109760,164.73,14.066747,121.332986
Platon ES,109762,161.55,14.069981,121.329936
San Cristobal ES,109763,141.86,14.035594,121.363378
San Jose ES,109764,154.19,14.0735044,121.3490187
Sta. Cruz ES,109765,134.89,14.028682,121.351276
Sto. Cristo ES,109766,135.21,14.067317,121.329561
Sto. Niño ES,109767,119.51,14.045752,121.351362
Del Remedio ES,109768,153.14,14.0825,121.3102778
San Crispin ES,109769,174.58,14.088629,121.280082
San Juan ES,109770,170.45,14.0927708,121.3027556
San Marcos ES,109771,162.5,14.105,121.3016667
San Mateo ES,109772,167.74,14.120262,121.299309
Prudencia D. Fule MES,109773,141.61,14.06805556,121.295
Sta. Maria Magdalena ES,109776,128.52,14.098119,121.306888
Bagong Bayan ES,109777,153.14,14.066979,121.319187
Bagong Lipunan ES,109778,161.2,14.06277778,121.3027778
Banaad ES,109779,122.51,14.035677,121.288666
Jose De Mesa ES,109780,167.53,14.019689,121.272728
Fule Almeda ES,109781,167.23,14.0705521,121.3215037
Major Juan Eseo ES,109782,151.61,14.024019,121.272186
San Roque ES,109783,153.14,14.069689,121.316393
Santiago I ES,109784,147.28,14.030015,121.282829
Sta. Monica ES,109785,147.89,14.061988,121.295189
Sta. Veronica ES,109786,122.6,14.051997,121.285576
Bagong Pook ES,109787,154.36,14.074976,121.321064
CM Azcarate ES,109788,128.38,14.078389,121.320813
San Lucas I ES,109789,141.47,14.084488,121.325301
San Lucas II ES,109790,144.8,14.087284,121.326975
San Pablo Central ES,109791,122.53,14.07222222,121.3227778
Atisan ES,109792,148.39,14.011694,121.268409
Don Enrique Bautista ES,109793,150.76,14.062473,121.3266144
FA Quisumbing ES,109794,164.94,14.013692,121.276306
San Antonio I ES,109795,162.98,14.01869,121.337417
San Antonio II ES,109796,153.35,14.002034,121.332466
San Gregorio ES,109797,156.5,14.04337,121.328188
San Isidro ES,109799,164.35,13.9846908,121.3096161
San Joaquin ES,109800,173.82,14.033429,121.328274
San Vicente ES,109801,151.44,14.016608,121.338316
Sta. Ana ES,109802,179.54,14.016691,121.325744
Antonio Manuel Magcase ES,109803,120.33,14.092292,121.349632
Concepcion ES,109804,142.31,14.074525,121.3351194
Dolores ES,109805,121.88,14.107068,121.330969
Guerilla ES,109806,155.81,14.083052,121.338745
San Buenaventura ES,109807,141.1,14.110797,121.332271
San Diego ES,109808,159.65,14.093041,121.35368
San Lorenzo ES,109809,110.6,14.110029,121.350807
San Pedro ES,109810,125.57,14.0974958,121.3314899
Sta. Catalina ES,109811,147.38,14.134578,121.346
Sto. Angel ES,109812,117.39,14.104946,121.359047
Aplaya ES,108469,135.07,14.31785276,121.1211926
Balibago ES,108470,138.67,14.2962662,121.1045047
Caingin ES,108471,132.15,14.30443627,121.1254424
Dila ES,108472,91.02,14.28950059,121.1091323
Dita ES,108473,90.64,14.28166353,121.1121353
Don Jose ES,108474,87.95,14.25446105,121.0640179
Jose Zavalla MES,108475,92.14,14.30241315,121.1095242
Labas ES,108476,95.04,14.306492,121.111061
Macabling ES,108477,117.48,14.29814802,121.0974285
Malitlit ES,108478,97.02,14.26819789,121.1133621
Pulong Santa Cruz ES,108479,95.65,14.28008436,121.0854429
Santo Domingo ES,108483,95.28,14.22787325,121.0482081
Sinalhan ES,108484,73.64,14.32604703,121.1156289
Tagapo ES,108485,84.5,14.31875,121.103049
Altura ES,107745,170.28,14.1288629,121.0804061
Ambulong ES,107746,176.42,14.08967354,121.0609684
Bagbag ES,107747,164.73,14.03467184,121.0915157
Bagumbayan ES,107748,163.21,14.07582146,121.1391119
Balele ES,107749,172.0,14.07034787,121.1017211
Banjo East ES,107751,115.87,14.05466684,121.1406701
Banjo Laurel ES,107752,146.0,14.051164,121.129074
Bilog-bilog ES,107754,170.45,14.11452652,121.0863437
Boot ES,107755,169.03,14.048833,121.082039
Cale ES,107756,168.7,14.11762761,121.0941721
Dr. Alcantara ES,107757,177.81,14.05517619,121.1109608
Gonzales ES,107758,161.57,14.07117231,121.07785
Janopol ES,107760,155.0,14.08133299,121.0862667
Janopol Oriental ES,107761,149.65,14.08887691,121.0977721
Laurel ES,107762,155.0,14.14945704,121.1096315
Luyos ES,107763,156.11,14.12364361,121.0722839
Maria Paz ES,107766,175.65,14.04434254,121.0720055
Montaña ES,107768,181.35,14.127337,121.063454
Natatas ES,107769,145.52,14.08206006,121.1194152
Pantay ES,107771,162.51,14.128421,121.113198
Pantay Bata ES,107772,162.9,14.12842241,121.1132342
Sala ES,107773,166.13,14.10566128,121.1150274
Sambat ES,107774,169.07,14.074393,121.139374
San Jose ES,107775,174.62,14.11065003,121.0642274
Santor ES,107777,186.06,14.0927675,121.1128609
Sulpoc ES,107778,175.65,14.136076,121.064697
Suplang ES,107779,165.22,14.14795042,121.0627666
Tapia ES,107783,175.86,14.08675988,121.1441126
Tinurik ES,107784,151.54,14.06209763,121.122595
Trapiche ES,107785,142.31,14.09690601,121.1265791
Ulango ES,107786,180.49,14.13199999,121.1100433
Wawa ES,107787,167.43,14.06459432,121.0771796
Alsam ES,109231,93.78,14.032385,121.635269
Busal ES,109232,141.0,14.05695089,121.7230225
East Palale ES,109233,111.9,14.065532,121.679297
Ilasan ES,109234,100.36,14.05945087,121.6345314
Katigan - Alupay ES,109235,95.06,14.051575,121.616823
Lakawan ES,109236,86.65,14.01235675,121.6195365
Lawigue ES,109237,97.21,14.030061,121.648004
Masin ES,109238,98.3,14.050373,121.635153
Mate ES,109239,98.0,14.00354349,121.6355234
North Palale ES,109240,138.29,14.041843,121.655081
Pandakaki ES,109241,109.22,13.98768333,121.6288769
South Palale ES,109242,124.37,14.04613719,121.6742277
Valencia ES,109246,81.75,14.05629,121.64754
Wakas ES,109247,93.88,13.99775189,121.610797
West Palale ES,109248,154.38,14.04201661,121.6554436
Bukal ES,109249,151.57,14.013362,121.540522
Dapdap ES,109250,97.61,14.0512637,121.5706867
Domoit ES,109251,111.5,13.974893,121.591554
Gibanga ES,109252,88.14,13.991184,121.545458
Ipilan-Alitao ES,109253,99.93,14.024055,121.587273
Kalumpang ES,109255,93.49,13.97799693,121.5578142
Lalo ES,109256,139.25,14.040785,121.571378
Malao-a Calantas ES,109257,89.44,14.013391,121.563292
Potol ES,109258,98.3,13.9988001,121.5720884
Kasarinlan ES,136608,149.11,14.643368,120.967964
Kaunlaran ES,136609,137.64,14.648877,120.968597
Lerma ES,136610,143.8,14.6399029,120.9738351
Libis Talisay ES,136611,156.79,14.654081,120.969779
Marulas ES,136612,146.91,14.635556,120.976944
Maypajo ES,136613,156.48,14.637881,120.973129
Sampalukan ES,136614,162.21,14.64403,120.9734869
A. Bonifacio ES,136615,144.22,14.65661,120.973556
Gregoria de Jesus ES,136618,163.89,14.650617,120.980622
Cayetano Arellano ES,136619,154.57,14.645664,120.989922
Cecilio Apostol ES,136620,153.47,14.6476011,120.9855569
Gomburza ES,136621,159.1,14.656975,120.977544
Eulogio Rodriguez ES,136622,163.84,14.652421,120.992187
